"Interest in sun shields, once a fringe idea, has grown. Now, a team of scientists says it could launch a prototype within a few years.",1
Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,1
A guide to everything you need to know for the 66th annual awards on Sunday night.,1
Legislation that went into effect this year makes it easier for student loan borrowers to save for retirement while paying down their debt.,1
"The shock of the new, in political life, often sends us back to the past in search of an intellectual compass.",1
"It’s strictly about turnout among the highly engaged, not about winning over Republican-leaning voters, but still suggests a slight edge heading into November.",0
"This week's selection includes titles by Nana Kwame Adjei-Brenyah, Sarah Polley, Victor LaValle and more. ",0
"A selection of entertainment highlights this weekend, including the debut of the Amazon Prime Video series “Mr. & Mrs. Smith.”",1
You don’t have to leave Earth to appreciate being alive. There are simple ways to cherish each day.,1
Introducing DJ TaskRabbit.,0
"China Renaissance Holdings said its chairman and chief executive, Bao Fan, had stepped down after disappearing nearly a year ago.",1
"U.S. employers added 353,000 jobs in January, far exceeding forecasts, and revised figures showed last year was even stronger than previously reported.",1
"Federal Reserve officials left interest rates unchanged this week and signaled that their next move is likely to be a cut. As they contemplate when to lower borrowing costs, incoming data on the labor market is likely to remain in focus.",0
"His release has been set for August 2028 and his fine reduced to a quarter of its original amount, a move that has drawn criticism from observers and citizens.",1
The document was signed by government employees in 12 nations and E.U. institutions. Signers say their leaders’ policies could be contributing to war crimes in Gaza.,0
The president is seeking to energize his base in the state that propelled him to the White House.,1
"Representative Andy Kim leads Tammy Murphy by 12 points in a new poll of the state’s Democratic primary field, despite her significant support from the establishment.",0
"Plus, long nose, long life? If you’re a dog, yeah!",1
Voters may express dissatisfaction with President Biden in surveys. But he could still get their votes.,0
This month’s picks include a DreamWorks Animation film about the unpredictability of life and a fantastical mystery about hope.,1
The vehicles were recalled because the font size on a warning lights panel was too small. Tesla will address the issue with a software update.,0
"Our five-star reader favorite is here for your quesadillas and burritos, tacos and nachos, chips and (seven-layer) dips.",1
Hyperpoliticization can have difficult consequences.,0
Companies like Meta that could tout their work in the fast-growing field saw a benefit in their fourth-quarter results — and won praise from eager investors.,1
"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",1
"Exxon, Chevron and Shell reported robust earnings and large payouts to investors as they continued to expand their fossil-fuel production.",1
The agency said an “undercover phone sweep” of more than 250 homes found that 38 failed to provide prices or supplied inconsistent prices in separate calls.,0
The orange and black insects were classified as endangered in 2022.,0
"Given continued strength of the economy, the Federal Reserve is unlikely to feel pressure to cut interest rates at its next meeting in March.",1
"Birds, be careful: Loitering at an Indian port with a microchip on your leg can make people nervous and get you locked up.",0
"A quiet January window may not be a bubble bursting, but rather an awareness that the player-acquisition business has changed.",0
"Jonathan Weisman, a political correspondent for The New York Times, explains the right-wing conspiracy theories about Taylor Swift, Travis Kelce and the Super Bowl.",1
"Jobs and wage gains remain robust despite the Federal Reserve’s campaign to cool the economy, surprising policymakers and economic forecasters.",1
"An array of obstacles makes it difficult for patients to obtain Wegovy or Zepbound. Finding Wegovy is “like winning the lottery,” one nurse practitioner said.",0
"The Times’s longtime literary critic says that like all great outlaw-heroes, the escaped Eurasian eagle-owl tapped into our desire to see an underdog claim his freedom.",1
"The Art Shanty Projects opened to crowds 10,000-strong on a frozen lake in Minneapolis. But after the first zany weekend, March-like temperatures set in.",0
Recession fears have eased. Growth and job gains are beating expectations. Inflation is cooling. Consumers are happier. The president is waiting to benefit.,1
"The New York Police Department’s Knightscope K5 debuted in Times Square amid fanfare from Mayor Eric Adams. It ended its brief tour exiled to a vacant storefront, all alone.",0
"This month’s picks are about being trapped: in a relationship, in a trunk and by Nazi demons.",0
"The health effects of the two climate threats are compounded when they occur in tandem, according to research focused on California.",0
The toilet brushlike specimen from a Canadian quarry hints at the evolutionary experiments that occurred during a 15-million-year gap in the fossil record.,0
Musicians write about George Gershwin’s masterpiece. Also: A move to impeach the homeland secretary; healing; slavery in France; restaurant menus.,0
"Linda Yaccarino, the chief executive of the platform formerly known as Twitter, is relying on her TV industry ties to recruit established stars to the site.",0
"She was called Fellini’s muse. She claimed she was his lover. In a long career, she was best known for her performances in his movies “8 ½” and “Juliet of the Spirits.”",1
"There are plenty of effective solutions, experts say. But first you’ll need an accurate diagnosis.",1
"Tehran provides arms and support to an array of militant groups across the Mideast, but it does not call all the shots, experts say.",1
Health care and semiconductor companies urged the White House to delay the auction of the federal helium system in Texas. But last month a private company was named the highest bidder.,1
Some commentators have taken an aggressive interest in Taylor Swift’s motivations for being around the N.F.L. Her fans remain unswayed.,1
"Ben Armstrong, better known as BitBoy, was once the most popular cryptocurrency YouTuber in the world. Now his empire has collapsed.",1
Simon Stiell used a speech in Azerbaijan to set expectations for global climate negotiations there this year.,0
"Peck’s choreographic debut for the company, the lively “Concerto for Two Pianos,” shares the spotlight with Alexei Ratmansky’s mysterious, wonderful “Odesa.”",1
"Hear tracks by Camera Obscura, Yaya Bey, Paramore and others.",0
The trillion-dollar social media giant’s market value soared after it reported a robust profits driven by digital advertising.,1
"After a judge struck down Elon Musk's pay package, Tesla's board must now decide whether to appeal the decision or come up with a new pay plan.",0
A look into the future shows the importance of immigration.,1
"Performing live for the first time with musicians from his solo LP, the onetime Outkast rapper played various flutes, said little and tried to change perceptions.",1
"Australian Chef, Alejandro Saravia explores the nation’s rich culinary scene, leaving no stone or dish unturned.",1
"In a wide-ranging interview with The Times, the secretary of homeland security defends his record and says the only path to real reform is through Congress.",1
Dan Platt and Dean ‘Dingo’ Hampel know a thing or two about Australia. Join them as they uncover and enjoy its hidden gems.,1
"Over consecutive evenings, the New York Philharmonic and the Metropolitan Opera Orchestra performed Mahler’s works on programs with star sopranos.",0
From overpopulation fears to careful bourgeois life scripts.,0
"David Grann’s best seller has been turned into an Oscar-nominated film. In this episode, Gilbert Cruz talks about both versions with The Times’s A.O. Scott.",1
The hosts spent most of the week discussing the conspiracy theories against Taylor Swift coming out of the Make American Great Again contingent.,1
He led grass-roots lawsuits that defeated plans for Westway on Manhattan’s waterfront and a Storm King power plant. His legacy also includes the city’s Hudson River Park.,0
"In the second installment of her YouTube series, the cookbook author and chef Sohla El-Waylly will teach you how to get fluffy pots of rice easily and consistently.",1
"But the prosecutor, Fani T. Willis, said her relationship with Nathan Wade did not begin until after she hired him and argued that it should not disqualify her.",0
The highest court of the United Nations will render a verdict on a claim that has been used by Russia to justify its invasion.,1
"With one arm and one leg, he upended assumptions that disabled people could not lead fulfilling lives, and his artistry had audiences clamoring for more.",0
"Listen to songs by Ice Spice, Jelly Roll, Victoria Monét and five more competitors for one of the show’s big four awards.",1
Economies all over the world are lowering inflation while avoiding serious recession — but growth in the United States stands out.,1
The ceremony at Dover Air Force Base in Delaware came shortly before the Biden administration announced airstrikes against Iran-backed proxies in Iraq and Syria.,0
More than one-third of American adults now supplement or substitute mainstream medical care with treatments long considered alternative.,1
"Ryan Samsel, a Pennsylvania barber, was found guilty along with four co-defendants, but he was acquitted of trespassing on the Capitol grounds.",1
"An Oscar-nominated role opposite Marilyn Monroe in “Bus Stop” led to a long career in film and TV and onstage, in productions that grappled with race, drugs, homosexuality and more.",0
"This bacon-Cheddar dip is a crowd-pleasing, molten game day win.",1
"The idea is noble, but it faces very tough odds.",0
General Timothy D. Haugh is taking over the spy agency and U.S. Cyber Command as the organizations look to deter Russia and other countries from expanding influence activities.,0
"With an assist from Taylor Swift. Plus, a new designer at Moschino, Sofía Vergara cosplaying as a mob boss, unsettling makeup by Pat McGrath and luxury vintage shopping.",1
"The expulsion of two Democrats last year has been the undercurrent of an already contentious session that is set to touch on free speech, gun laws and an overhaul of school funding.",0
"A former pro linebacker, he had a long acting career that reached beyond the boxing ring, appearing in action films, comedies and TV dramas and earning an Emmy nomination.",1
Our theater critic on some of the Broadway legend’s greatest vocal performances.,1
"For the first time, a Sinn Fein politician will serve as first minister.",0
"Originally a painter, she worked low-level office jobs for most of her life. Later, she started making strange clay figures, and found fame at 81.",1
"The strikes, in response to a drone attack that killed three U.S. soldiers in Jordan this week, were a sharp escalation of hostilities in the Middle East.",0
"Fani T. Willis, the Fulton County, Ga., district attorney said in a court filing that her relationship with a subordinate should not disqualify her from the election interference case.",0
The bodies of three Army reservists killed in an attack on a base in Jordan were returned to the United States in a somber ceremony.,0
The magazine’s Ethicist columnist on how to contend with the racism in an old children’s book.,0
Tara and Steve Howell believe that the nation’s true beauty lies off the beaten path. Follow their journey into the wild.,1
"Judge Tanya Chutkan removed the planned March 4 start from her calendar, formalizing a delay that had become increasingly likely in recent weeks. It remains unclear when the trial might start.",0
Mr. Clyburn and Democratic leaders have spent weeks working to turn out voters for a show of strength on Saturday to bolster Democrats heading into November.,1
Delvene Cockatoo-Collins connects to her ancestral homeland through authentic expression. Watch as she brings her heritage to life.,0
"The streaming service announced a multiyear agreement that will make “The Joe Rogan Experience” available on YouTube, Apple Podcasts and more.",1
"The likelihood is high of a storm system bringing record rainfall, significant flooding and several feet of snow to portions of California.",1
Consider these delicious options.,1
Biden’s support for measures to stop overwhelming numbers of border crossers is necessary but not enough to push Congress to act on immigration.,1
"Despite being wounded multiple times, he led the defense of a jungle outpost against a Vietcong assault, inspiring his smaller force to “superhuman effort.”",0
"After 12 employees of the U.N. agency were accused of participating in the Oct. 7 attack against Israel, some donor countries have suspended funding. But more than a million people in Gaza depend on the agency for aid.",0
The court rejected an emergency request to temporarily bar the military academy from using race in admissions while a lower-court lawsuit proceeds.,0
Can you sort 8 historical events?,0
"Also, the job market started 2024 with remarkable strength. Here’s the latest at the end of Friday.",1
Officials said the floor caved in at a house in Brooklyn whose owner had been cited for construction without a permit.,0
What one image reveals about t,0
"On the air, he urged politically powerful guests to take action on human rights issues. Outside the studio, he joined protests, including a hunger strike in 2021.",0
Cody Fry and Noah Kahan are among the artists who are wondering how the battle between Universal Music Group and the social media platform might affect them.,0
He was the most popular cryptocurrency YouTuber in the world. Then his empire has collapsed. Also: publishing’s most powerful person and Flaco the owl.,1
"Closing arguments concluded on Friday in the trial against Jennifer Crumbley, whose son, Ethan, killed four people at his high school in 2021.",0
"Maya King, a political correspondent for The New York Times, explains why Democrats are putting a lot of resources into the South Carolina primary.",0
"Urging South Carolina Democrats not to ignore their uncompetitive primary, she pointed to a list of Biden achievements and said Donald Trump posed a “profound threat.”",1
"The flights had been paused for nearly two years, but the authorities are taking more forceful measures to discourage migrants from repeatedly trying to cross into the United States.",0
"The office of the special counsel, Jack Smith, pushed back on the former president’s assertions that his prosecution was motivated by animosity toward him in intelligence agencies.",1
"The Biden administration used sanctions and criminal charges to punish the Islamic Revolutionary Guards Corps, Iran’s premier military force.",0
"The casting of Milos Bikovic, a Serbian actor, had been denounced by Ukraine’s foreign ministry, who pointed to his ties to Russia.",0
"A U.N. official described Rafah, a refuge for hundreds of thousands of displaced people, as a “pressure cooker of despair.” It is one of the last cities in southern Gaza that Israeli ground forces have not reached.",0
"Whether dressed in American flag shorts or dirty fatigues, the versatile actor, best known as Apollo Creed in the “Rocky” movies, always made an impression.",1
"The candidates had promised to challenge the university’s leadership, but failed to collect enough signatures to get on the ballot for the board.",0
The president’s Michigan trip underscored the fresh challenges he faces this year.,1
"The Times verified two videos filmed in Al Qaim, Iraq, showing a series of fires and explosions close to the Syrian border. The flames appear to have caused secondary explosions at the site.",0
He was half of the twin-guitar attack that drove the influential Detroit band’s  live performances and  helped set the stage for punk rock.,0
"Corrections that appeared in print on Saturday, Feb. 3, 2024.",0
"Quotation of the Day for Saturday, February 3, 2024.",0
"But it is a sparkling debut by Carolyn Davies Lynch, in collaboration with Jeff Chen.",1
The grand opening of a temple in Ayodhya was both a religious ritual and a made-for-TV spectacle for a broadcast media co-opted by Prime Minister Narendra Modi.,1
A proposal that would weaken term limits at European soccer’s governing body has insiders and governance officials worried that sports’ power brokers are forgetting why the rules exist.,0
A celebration of (at least occasional) shoelessness.,0
In case you need some puzzle help.,1
In case you need some puzzle help.,1
Feeling stuck on today’s puzzle? We can help.,1
"To fill George Santos’s seat, Republicans nominated Mazi Pilip, an Israeli military veteran, in the Feb. 13 special election in New York.",1
"The federal financial aid formula used to give a break to families with two or more children in college at a time. That’s gone now, and some schools may not fill the gap.",0
"Talia Scott also attends New York University’s business school, in between working out and helping other Black women get started with legal careers.",1
Senator Robert Menendez’s lawyers say federal prosecutors have left out mitigating information in order to present a “false narrative.”,0
The Biden administration said that its strikes on sites used by Iranian forces and Iran-backed militias in retaliation for the killing of three U.S. troops would not be the last.,0
"In Rebecca K Reilly’s book, “Greta & Valdin,” two 20-something siblings navigate love, identity and growing up while wading through the maelstrom of contemporary life.",1
"As libraries become battlegrounds in the nation’s culture wars, their allies are fighting to preserve access to their collections and keep themselves out of jail, or worse.",0
"Pushed by an advocacy group, Arkansas became the first state to shield noisy cryptocurrency operators from unhappy neighbors. A furious backlash has some lawmakers considering a statewide ban.",0
"There are several avenues you can take to try to get better leadership. Whichever you choose, make sure it stands up to legal scrutiny.",1
Paul Pfeiffer’s transcendent manipulations of broadcast footage are intimate confrontations with spectacles meant for millions.,0
"The actor, who stars with Mandy Patinkin in “Death and Other Details,” says such moments happen “right before you get to that place with somebody, when the pause is no longer as awkward.”",0
"Wealthy, liberal-leaning Blue Hill prided itself on staying above the fray — until the library stocked a book that drew anger from the left.",0
"The movie, with its handful of Oscar nominations, has refocused attention on “Erasure,” a satire of the literary world and its racial biases.",0
Some designers are creating looks that embrace a wider range of gender expressions.,1
"Gary, Ind., home of U.S. Steel’s largest mill, is seeking a fresh economic start under a new mayor determined to draw new businesses and residents.",1
"Donald Trump has long worked closely with Ronna McDaniel, the head of the Republican National Committee. In private, he has begun to question its direction under her leadership.",0
The comedian Hope Woodard is spreading the word about her yearlong break from sex and dating. One fan calls it “this year’s hottest mental health craze.”,1
"While an increase in cost in parts of the country may surprise some cookie buyers, “Girl Scouts are not immune to the rising costs of life,” one leader said.",1
Demonstrators have turned up at the secretary of state’s home and even splashed fake blood on his motorcade.,0
The stunning rise of U.S. liquefied natural gas exports in the last decade has reshaped global markets and triggered pushback from environmentalists.,1
The implications have started coming into focus with the scrapping of March 4 as the start date for the former president’s federal trial on charges of trying to overturn the 2020 election.,0
"Stumping for the president ahead of South Carolina’s Democratic primary, Ms. Harris has been working to shore up his vulnerabilities with Black voters and younger voters.",0
The news network that wants Taylor Swift to stick to singing has had no problem handing conservative celebrities the microphone.,0
The changes come as Republican lawmakers step up efforts to punish businesses that consider climate change and the environment in their operations.,0
Content creators say they are considering the merits of Instagram and YouTube after a licensing battle led TikTok to pull songs by artists with Universal Music Group.,0
Lucy Sante recounts the trials and joys of her gender transition in the memoir “I Heard Her Call My Name.”,1
The first week of hearings by a special commission focused on the question of how top-secret intelligence can be made public.,1
"The government swiftly replaced her and said the change did not reflect a policy shift for the country, where annual inflation is about 65 percent.",1
"Leaders are sounding alarms about growing threats, but Chancellor Olaf Scholz is wary of pushing the Kremlin, and his own ambivalent public, too far.",0
"While a grand trip might offer novelty and excitement, there’s adventure to be found in territories much closer to home.",1
There’s no doubt Donald can’t shake off Taylor.,0
A strange but optimistic vision.,1
The foreign minister of Norway explains why his nation is continuing to fund UNRWA amid allegations of employees’ collusion with Hamas in the Oct. 7 attack.,0
"Yes, Israel has the right to defend itself, but that doesn’t excuse this many civilian deaths.",1
Readers discuss a column by David Brooks decrying expensive and annoying bureaucracy.,0
What we ask to find out what we really want to know.,1
"The crisis that threatens the future of the main United Nations agency in Gaza, amid a humanitarian disaster, began at a routine meeting between diplomats in Tel Aviv.",0
A travel memoir; a novel about boredom and erotic reverie.,0
"DealBook asked experts in company culture, aviation, and leadership for actions the manufacturer could take to restore public trust.",1
"In an influencer economy, is attractiveness more important than ever?",1
Lawyers for the failed crypto exchange told a bankruptcy judge they expected to pay creditors in full.,0
Surviving members of the all-Black Tennessee A&I basketball team have fought for recognition since they won three back-to-back national championships at the height of the Jim Crow era.,1
"The move to a long-term care facility is often difficult but necessary for frail patients. For their partners, it can mean a new set of challenges.",1
"The idea of a first minister who supports closer ties to the Republic of Ireland — let alone one from Sinn Fein, a party with historic ties to the Irish Republican Army — was once unthinkable. On Saturday, it became reality.",1
Here’s what to know for voters in Saturday’s Democratic primary.,0
"Plan for an early night — polls close at 7 p.m. Eastern, and the results will most likely be available not long after.",0
“Awesome recipe. Works well. Always impresses.”,1
Lincoln was ahead of his time in so many ways.,0
The West African country had planned to hold an election in three weeks. But President Macky Sall canceled it indefinitely pending an inquiry into corruption allegations at the constitutional court.,0
"Ever wary of the Eastern establishment, President Johnson needed advice before a formal luncheon at The New York Times in 1964.",0
A new law requires greater transparency by the police about their interactions with the public. Mayor Eric Adams and police officials call the law onerous.,1
American airstrikes hit Iran-linked targets in Syria and Iraq to retaliate for the recent killing of three U.S. soldiers in Jordan.,0
"The Palestine Red Crescent said the girl, named Hind, was in a car in northern Gaza with six of her relatives who were all killed by Israeli fire. She was the sole survivor.",0
Get live election results and maps from the South Carolina Democratic primary.,0
"As a supervisor at America’s largest yeshiva, he wielded influence across the world of ultra-Orthodox Jews. He feared that the internet jeopardized the observance of Jewish customs.",0
"In a widely viewed TikTok video, a high school history teacher highlighted the errors, which appeared in a “Civil Rights Magnetic Learning Activity.”",0
The move comes as the Senate is racing to finalize and vote on a bill that would also include new border policies and funding for the war in Ukraine.,0
"The death toll is expected to rise as hundreds have been reported missing in the blazes near the cities of Viña del Mar and Valparaíso, an area home to more than a million people.",0
"The airstrikes, meant to deter attacks on ships in the Red Sea, came one day after the United States struck at other Iran-backed militias in Iraq and Syria.",0
CBS said the president declined its invitation to appear ahead of what may be the highest-rated television broadcast of the year.,0
"A conservative convoy gathered on the Texas border to support the state’s defiant stance on immigration. Despite worries over potential violence, the event was peaceful.",1
Daniel Grinberg’s Sunday puzzle will make you look for who’s talking.,0
"The death toll is expected to rise as hundreds remain missing after wildfires ripped through central Chile’s coastal hills, according to the national government.",0
"Four years ago, Black voters in the state revitalized President Biden’s political fortunes. But Saturday’s repeat win is an uncertain measure of wider enthusiasm for his re-election bid.",1
Skulls from a collection used to further racist science have been laid to rest. Questions surrounding the interment have not.,0
"The graffiti has brought attention to the empty buildings, which have been abandoned since 2019 and are across from the venue where the Grammy Awards will be hosted on Sunday.",0
Mr. Geingob had also been Namibia’s first prime minister after the country gained independence from South Africa in 1990.,1
"Quotation of the Day for Sunday, February 4, 2024.",0
"Corrections that appeared in print on Sunday, Feb. 4, 2024.",0
"China’s leader built up a nuclear arsenal, steeling for a growing rivalry with the United States. Now China is exploring how to wield its newfound strength.",1
"In the year since earthquakes devastated southern Turkey, the Karapirli family has struggled to heal, find a home and cope with a bottomless sense of loss.",0
"Both candidates lost decisively to President Biden, but Marianne Williamson, a self-help author, edged out Representative Dean Phillips of Minnesota with 2 percent of the vote.",0
Young Chinese are flocking to the picturesque mountain town of Dali to escape the cutthroat competition and suffocating political environment of the country’s megacities.,1
"A political crackdown has been more visible than those in previous years, analysts say, making this week’s vote among the least credible in the country’s history.",0
In case you need some puzzle help.,1
In case you need some puzzle help.,1
Feeling stuck on today’s puzzle? We can help.,1
"A project from Styles charts the stages of gentrification in Williamsburg, Brooklyn, with photographs of changing store fronts, street corners and performance spaces.",0
Federal law set caps on some spending for seniors who are enrolled in Part D prescription drug plans. Those paying for high-cost medicines will benefit.,1
A group of Brooklyn parents raised money for three families evicted from their shelter and helped them find temporary homes. They are among many New Yorkers stepping up to help migrants.,1
"An impromptu East Village lunch date, a shared morning routine and more reader tales of New York City in this week’s Metropolitan Diary.",1
"More younger Americans are shunning alcohol while embracing cannabis, ketamine and psychedelics, shaking up the field of addiction medicine.",0
Sometimes brutal honesty isn’t the best policy when interviewing for a new job.,1
"In her debut novel, “Redwood Court,” DéLana R.A. Dameron begins with an innocuous question: “What am I made of?”",1
"A behind-the-scenes look at “Perfect Days,” which features Koji Yakusho as a cleaner of public bathrooms in Tokyo.",1
"“Ordinary Human Failings,” a new novel by the Irish writer Megan Nolan, is a fierce and relentless account of characters trapped by circumstance and tragedy.",0
"A pop-up ice skating rink has finally come to Brooklyn Bridge Park, a decade after developers planned it.",0
"Alexis Wright, an Indigenous Australian author, writes epic novels in which many voices clamor to be heard.",0
"In Isabel Waidner’s new novel, “Corey Fah Does Social Mobility,” a struggling writer gets pulled into a surreal, multidimensional quest for a coveted literary prize.",1
"Deployed to Djibouti, Maj. Michael Haley has missed the highs and lows of his wife’s pursuit of the White House. He is still a big presence in her campaign.",0
"Amid an intractable real estate crisis, fake luxury houses offer a delusion of one’s own.",0
"“Are You Prepared for the Storm of Love Making?” collects correspondence sent by the likes of Warren G. Harding, Grover Cleveland and Theodore Roosevelt .",1
A photojournalist followed some Palestinians whose lives were ripped apart in one of the deadliest wars of the 21st century.,0
"The league is pushing to popularize and benefit from sports betting while still trying to guard against the potential pitfalls for its players, employees and fans.",1
"Oscar Goodman tried for years to lure pro sports to Las Vegas. Now that he’s out of office and the N.F.L.’s premier event has arrived, he has no need for the “Big Game.”",0
"At the hot spots of the eastern front line, Ukrainian troops are outmanned, outgunned and digging in.",0
George Lee was the original Tea in “George Balanchine’s The Nutcracker.” A documentary filmmaker found him and a lost part of ballet history in Las Vegas.,0
The classically trained actor taps into his powers of observation to play a behavioral science professor in the NBC series “The Irrational.”,1
The number of resources for coping with a beloved animals’s death has grown in recent years as some providers noticed an uptick in demand for their services.,0
The allure of a streamlined wardrobe calls. Here’s how experts say you can get there.,0
"Our memories have “knowledge and imagination and, sometimes, wisdom​” says Charan Ranganath​, a neuroscientist.",0
Pop stars are increasingly incorporating references to therapy and mental illness in their lyrics.,0
"The facility, also known as a safe injection center, will be the first in Rhode Island and the only one in the U.S. outside New York City to operate openly.",1
"While votes were still being counted, Nayib Bukele easily won a second term, riding enormous support for his crackdown on gangs, even if the price has been restricting civil liberties.",1
"Ayo Edebiri hosted in a show that focused much of its energy on politics, along with Taylor Swift conspiracy theories and a “Dune” popcorn bucket.",1
"The United States has led a wave of retaliatory strikes in the Middle East, hitting scores of targets belonging to Iranian-backed armed groups.",1
The explosion of the e-commerce economy has created an opportunity for thieves — and a conundrum for the railways.,1
"The Grammys are tonight, and we have predictions from three Times critics.",0
"Modern pianos are central to classical music. But some musicians are learning other keyboard instruments, and feel like better artists for it.",1
"Texas has presented the justices with the vehicle some of them have been waiting for to undo decades, if not centuries, of federal supremacy.",1
Politics drive a wedge between even the longest of friends.,1
"The latest conspiracy theory shows how malice leads to stupidity, and vice versa.",0
"After decades of plunder, museums are coming in for a reckoning. They should be thrilled.",1
"With quick tomato soup, mushroom Stroganoff and chicken with shallots to whisk you through weeknights.",0
Readers discuss a guest essay by a doctor surprised by the lack of enthusiasm. Also: Enjoying Medellín despite the bad press; the tedium in the courtroom.,1
Officials are warning of major destruction and loss of life after fast-moving fires swept through central Chile’s coastal hills.,0
"In “The Bishop and the Butterfly,” Michael Wolraich tells the story of the sensational true crime that dominated headlines and helped topple Tammany Hall.",0
Matt Ray is a prolific songwriter and the musical nexus of New York’s alt-cabaret scene. His next project: Taylor Mac’s latest marathon performance.,0
"His signature hit, “So Into You,” was omnipresent in 1994 — the rare record “you heard at every club,” one D.J. said. But his time at the top was brief.",1
Former President Donald J. Trump suggested to Fox News that China was orchestrating illegal immigration and that Latin American governments were picking criminals to send to the United States.,0
"Also, Ukraine’s grinding fight and China’s expanding nuclear arsenal.",0
"A complete rundown of the artists, albums, songs and videos that took home trophies at the 66th annual awards.",1
"Alvin Bragg, the Manhattan district attorney, faced criticism after his office decided not to request bail for most of the men arrested in the attack.",0
"Officials said Sunday that at least 99 people had been killed and hundreds remained missing, and warned that the toll could rise sharply.",0
"Taylor Swift made history on a night when women took many of the top awards, and Joni Mitchell, Tracy Chapman and Billy Joel performed.",1
The United Nations-approved mission to stem gang violence in Haiti has faced widespread criticism from activists and lawmakers and was blocked by a High Court judge in Kenya in January.,0
"More than 100 inches have fallen in Anchorage, where roofs have collapsed under the weight and many more are at risk.",0
Desirée Penner and Jeff Sinnock have us seeing stars.,0
"See what nominees and performers including Taylor Swift, Olivia Rodrigo, Dua Lipa and Ice Spice wore to arrive for the ceremony.",1
The new jazz age musical adaptation of the classic 1959 Billy Wilder film closed in December.,0
The attack on Houthi militants in Yemen came as Secretary of State Antony Blinken headed for the Mideast to try to defuse escalating tensions.,0
"The day after a small group of Republicans and Democrats cemented a plan to clamp down on migration, G.O.P. leaders in both chambers denounced it as too weak, imperiling its path to enactment.",0
"Federal Reserve officials are debating when to lower rates. An interview with Jerome H. Powell confirms a move is coming, but not immediately.",0
"Blame rising costs, shrunken crowds and a black-market permit trade. Chicken over rice costs $10 at the Halal Plates, a cart in Lower Manhattan, up from $6 prepandemic.",0
The tallies for the early awards gave no clear advantage to any artist.,1
"Flanked by Republican governors, Gov. Greg Abbott said that Texas would expand the immigration enforcement efforts at the center of a legal confrontation with the federal government.",1
The police responded to a call from a U.S. Air Force museum that said a man had offered to donate a Cold War-era missile stored in his late neighbor’s garage.,0
Her duet with Luke Combs was one of her few public performances in recent years.,0
"During her win for best pop vocal album, the singer-songwriter announced that she would release a new album, “The Tortured Poets Department,” on April 19.",1
"At the end of her tribute to the outspoken artist, Lennox proclaimed: “Artists for cease-fire”",0
"Danvers wrestles with her demons. Navarro does, too, but hers appear to be of a different sort.",0
"Mitchell, who largely vanished from the public eye after having an aneurysm nine years ago, performed “Both Sides Now.”",0
Utility providers were uncertain when the lights would come back on as outages were reported from Sacramento to just north of Los Angeles.,0
"Jay-Z pointed out the recording academy’s snubs of Black artists, including Beyoncé, while accepting the Dr. Dre Global Impact Award. “We want you to get it right — at least get it close to right,” he said.",1
"Monet, once a behind-the-scenes hitmaker for other performers, was nominated for seven Grammys. Her full-length debut, “Jaguar II,” won for best R&B album.",1
"She also won best pop solo performance for “Flowers,” from her album “Endless Summer Vacation.”",1
"The win for “Midnights” was Swift’s fourth for album of the year, after previous victories for “Fearless,” “1989” and “Folklore.”",1
The Canadian diva made a surprise return to the awards show Sunday night to present the award for album of the year to Taylor Swift.,1
"Quotation of the Day for Monday, February 5, 2024.",0
"No corrections appeared in print on Monday, Feb. 5, 2024.",0
The awards show is known to be a fashion playground. This year’s event was no exception.,1
"Footage from China Central Television, a state media outlet, showed vehicles moving slowly on highways blanketed by snow as the Lunar New Year travel rush begins.",0
"The police confirmed the arrest after video showed the rapper in handcuffs, being led through the Crypto.com Arena by a police officer.",0
"The Houthi attacks on commercial ships are driving up freight costs and adding delays to journeys, with some companies affected more than others.",0
"While Nevada has a primary this week, the president is looking ahead to the general election and trying to energize supporters in a key swing state.",1
The U.S. leads strikes in the Middle East.,0
The third season of the award winning sitcom airs on ABC. The Kansas City Chiefs and the San Francisco 49ers go head-to-head.,1
Lee Jae-yong’s case had raised questions about the immense power that chaebol leaders wield and the legal system holding them to account in South Korea.,1
"The verdict in the case of Yang Hengjun, who was detained on national security charges, may weigh on the warming relations between China and Australia.",0
"The president said a “reset” was needed to revive the struggling war effort, adding that his plans were “about the direction of the country’s leadership” and not just about replacing his top general.",0
Hurricane-force wind gusts brought down trees and power lines.,0
This word has appeared in seven articles on NYTimes.com in the past year. Can you use it in a sentence?,1
"Officials said the atmospheric river would linger over the region on Monday, causing more mudslides and severe flooding.",0
In case you need some puzzle help.,1
In case you need some puzzle help.,1
Feeling stuck on today’s puzzle? We can help.,1
"The rainfall was expected to last well into Monday, with the total in some parts of Los Angeles meeting or exceeding the average rainfall for February.",1
"Hundreds of flights and trains have been canceled as China’s most important holiday approaches, and more bad weather is in the forecast.",1
A trip back to the Middle East by the United States’ top diplomat to continue talks on a possible cease-fire deal highlights a week of high-level wrangling over the war in Gaza and beyond.,0
The plane manufacturer said incorrectly drilled holes were found in the fuselage of about 50 undelivered planes.,0
"In his new novel, “Trondheim,” the author Cormac James explores the terrible dread and peculiar quality of watching over a loved one in the hospital.",1
